Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Month,Order_Year
OD7910,Ramesh,5,8,10,2015-06-02,3,1592,0.14,191.04,0,June,2015
OD7913,Suresh,4,17,3,2015-08-09,3,773,0.31,324.66,0,August,2015
OD7914,Yusuf,0,2,18,2015-08-09,3,910,0.1,63.7,0,August,2015
OD7916,Peer,4,19,11,2015-06-02,3,1699,0.35,118.93,0,June,2015
OD7919,Malik,4,19,18,2016-02-07,3,942,0.35,386.22,0,February,2016
OD7921,Willams,1,21,7,2016-11-06,3,1544,0.2,386.0,0,November,2016
OD7924,Vince,6,5,0,2018-04-11,3,1474,0.12,456.94,0,April,2018
OD7925,Rumaiza,4,12,9,2018-02-01,3,1448,0.19,492.32,0,February,2018
OD7931,Alan,2,15,16,2016-06-09,4,727,0.17,43.62,0,June,2016
OD7933,Hafiz,2,9,13,2015-11-11,4,718,0.27,244.12,0,November,2015
OD7935,Arvind,2,15,21,2015-02-10,4,1375,0.21,247.5,0,February,2015
OD7936,Roshan,5,14,15,2017-10-10,4,2078,0.15,228.58,0,October,2017
OD7939,Peer,3,7,10,2018-01-04,4,1750,0.34,577.5,0,January,2018
OD7940,Vidya,4,19,9,2015-02-10,4,2344,0.22,398.48,0,February,2015
OD7941,James,6,6,4,2018-10-11,4,1477,0.21,561.26,0,October,2018
OD7944,Krithika,3,0,18,2017-07-10,4,1252,0.13,187.8,0,July,2017
OD7945,Ganesh,4,12,8,2015-02-10,4,702,0.35,224.64,0,February,2015
OD7952,Hussain,3,0,11,2018-10-11,4,1406,0.14,365.56,0,October,2018
OD7956,Veronica,0,2,8,2018-10-11,4,1825,0.21,766.5,0,October,2018
OD7958,Sabeela,1,13,22,2016-08-11,1,1276,0.31,484.88,0,August,2016
OD7961,Vinne,2,4,13,2016-08-11,1,2406,0.18,336.84,0,August,2016
OD7962,Mathew,6,6,9,2017-12-12,1,1131,0.28,395.85,0,December,2017
OD7965,Muneer,5,8,18,2018-12-11,1,2459,0.34,319.67,0,December,2018
OD7967,Jonas,4,17,23,2017-10-07,1,912,0.15,100.32,0,October,2017
OD7968,Ram,2,9,19,2018-05-03,3,751,0.24,112.65,0,May,2018
OD7969,Vinne,0,3,14,2017-01-08,4,1229,0.14,368.7,0,January,2017
OD7973,Shree,4,19,7,2018-01-06,0,1531,0.31,505.23,0,January,2018
OD7974,Willams,3,7,11,2018-01-06,0,1486,0.35,520.1,0,January,2018
OD7976,Mathew,2,4,0,2016-09-10,0,1648,0.18,181.28,0,September,2016
OD7977,Sabeela,3,20,23,2016-09-10,0,2105,0.13,842.0,0,September,2016
OD7978,Rumaiza,4,19,10,2017-08-12,0,810,0.33,48.6,0,August,2017
OD7990,James,1,21,12,2016-04-09,0,556,0.33,127.88,0,April,2016
OD7995,Ram,4,11,23,2017-09-12,0,1922,0.31,480.5,0,September,2017
OD7996,Ram,0,1,1,2018-05-11,0,809,0.13,186.07,0,May,2018
OD7999,Shree,1,13,18,2018-08-09,0,2314,0.11,439.66,0,August,2018
OD8000,Hussain,0,2,10,2017-08-07,0,1466,0.21,483.78,0,August,2017
OD8001,Alan,4,11,19,2018-03-07,0,1492,0.26,119.36,0,March,2018
OD8003,Ganesh,1,21,5,2016-11-09,1,2015,0.27,604.5,0,November,2016
OD8006,Peer,6,5,22,2018-09-11,1,1846,0.2,498.42,0,September,2018
OD8010,Amy,5,8,10,2018-07-07,1,1001,0.2,450.45,0,July,2018
OD8013,Arutra,3,18,4,2018-08-09,1,833,0.13,99.96,0,August,2018
OD8019,Vinne,6,6,18,2015-05-04,3,1844,0.19,331.92,0,May,2015
OD8020,Ram,2,10,6,2015-11-03,3,1975,0.32,869.0,0,November,2015
OD8024,Malik,5,14,11,2015-11-03,3,1400,0.34,336.0,0,November,2015
OD8025,Shah,0,1,12,2016-07-08,3,1777,0.2,799.65,0,July,2016
OD8030,Ravi,0,3,17,2018-02-11,3,2128,0.21,744.8,0,February,2018
OD8032,Vinne,6,16,12,2018-01-04,3,2293,0.19,160.51,0,January,2018
OD8035,Komal,3,7,18,2018-02-01,4,1716,0.3,154.44,0,February,2018
OD8039,Haseena,3,18,12,2015-02-11,4,2417,0.34,217.53,0,February,2015
OD8040,Sudha,6,16,8,2015-06-04,4,813,0.27,300.81,0,June,2015
OD8042,Adavan,5,22,2,2018-10-12,4,1252,0.27,363.08,0,October,2018
OD8044,Shah,1,21,4,2018-02-05,4,806,0.1,177.32,0,February,2018
OD8045,Akash,0,1,8,2018-10-03,4,606,0.33,193.92,0,October,2018
OD8053,Veronica,1,21,10,2015-02-11,4,1765,0.13,353.0,0,February,2015
OD8058,Sabeela,6,16,16,2016-01-03,4,1386,0.18,318.78,0,January,2016
OD8059,Krithika,3,0,17,2017-04-08,4,1097,0.3,197.46,0,April,2017
OD8061,Amy,4,17,21,2017-02-08,4,1943,0.33,796.63,0,February,2017
OD8063,Surya,4,11,0,2016-04-12,4,1344,0.27,268.8,0,April,2016
OD8067,Hussain,3,7,1,2018-11-02,4,2035,0.32,529.1,0,November,2018
OD8069,Amrish,3,18,0,2017-07-02,4,1240,0.33,384.4,0,July,2017
OD8072,Komal,3,20,17,2018-11-09,4,1489,0.3,282.91,0,November,2018
OD8077,Hafiz,5,8,9,2017-01-04,0,1382,0.31,69.1,0,January,2017
OD8083,Sundar,6,5,9,2015-03-11,0,1451,0.14,188.63,0,March,2015
OD8094,Amrish,5,8,5,2017-02-10,0,2077,0.12,311.55,0,February,2017
OD8101,Roshan,6,16,16,2018-03-09,0,1101,0.3,429.39,0,March,2018
OD8102,Rumaiza,5,22,21,2017-03-01,0,881,0.13,299.54,0,March,2017
OD8103,Sudeep,6,16,21,2017-06-09,0,1150,0.25,195.5,0,June,2017
OD8104,Jonas,5,8,3,2016-02-11,0,1398,0.25,321.54,0,February,2016
OD8107,Sabeela,6,6,1,2015-12-11,0,2104,0.28,946.8,0,December,2015
OD8108,Vinne,5,8,5,2017-03-01,0,1123,0.3,449.2,0,March,2017
OD8111,Hussain,1,13,4,2016-02-05,0,839,0.32,218.14,0,February,2016
OD8112,Anu,3,20,2,2017-11-11,0,1792,0.22,627.2,0,November,2017
OD8120,Vince,2,4,16,2017-08-09,0,650,0.13,273.0,0,August,2017
OD8122,Sundar,3,18,19,2017-03-01,0,1471,0.32,161.81,0,March,2017
OD8123,Alan,0,1,22,2015-10-10,0,1434,0.2,114.72,0,October,2015
OD8125,Sheeba,1,21,13,2016-04-05,0,1533,0.31,444.57,0,April,2016
OD8127,Akash,4,12,6,2015-10-10,0,566,0.25,39.62,0,October,2015
OD8129,Surya,2,9,15,2018-01-08,0,1685,0.17,168.5,0,January,2018
OD8130,Willams,6,6,19,2015-02-09,0,683,0.21,54.64,0,February,2015
OD8131,Jonas,5,14,19,2016-02-10,1,1614,0.17,645.6,0,February,2016
OD8134,Ridhesh,3,18,14,2016-10-12,1,2422,0.13,1041.46,0,October,2016
OD8136,Adavan,4,19,3,2016-01-11,1,929,0.15,213.67,0,January,2016
OD8137,Malik,4,11,18,2015-05-08,1,1552,0.29,496.64,0,May,2015
OD8139,Willams,1,13,23,2018-02-10,1,2389,0.26,597.25,0,February,2018
OD8140,Sharon,3,18,20,2017-04-03,1,2369,0.35,307.97,0,April,2017
OD8142,Kumar,6,16,5,2018-02-09,1,1046,0.18,449.78,0,February,2018
OD8144,Ganesh,6,16,12,2017-11-11,1,668,0.22,173.68,0,November,2017
OD8149,Yadav,5,14,14,2017-02-01,1,527,0.22,152.83,0,February,2017
OD8151,Amrish,4,12,7,2016-06-09,1,1241,0.19,359.89,0,June,2016
OD8152,Krithika,3,20,8,2015-04-12,1,1028,0.14,370.08,0,April,2015
OD8153,Adavan,5,14,8,2018-10-11,1,1613,0.12,338.73,0,October,2018
OD8156,Mathew,2,15,8,2018-02-09,1,1068,0.27,128.16,0,February,2018
OD8160,Sundar,4,19,23,2018-11-12,1,509,0.2,50.9,0,November,2018
OD8161,Sudeep,3,7,12,2015-11-07,1,1271,0.26,521.11,0,November,2015
OD8163,Rumaiza,4,19,21,2018-02-09,1,1567,0.25,548.45,0,February,2018
OD8167,Jackson,4,11,6,2018-05-10,1,913,0.12,54.78,0,May,2018
OD8168,James,0,3,17,2017-12-05,1,1076,0.17,279.76,0,December,2017
OD8169,Shah,3,20,13,2018-05-10,1,721,0.23,165.83,0,May,2018
OD8170,Amrish,0,3,14,2018-08-07,1,1148,0.3,459.2,0,August,2018
OD8171,Adavan,1,21,9,2016-07-09,1,1126,0.22,349.06,0,July,2016
OD8173,Vidya,6,6,23,2016-06-07,1,545,0.15,49.05,0,June,2016
OD8174,Vince,5,14,19,2018-03-06,1,1643,0.13,673.63,0,March,2018
OD8177,Vinne,6,16,8,2018-06-02,1,1541,0.14,493.12,0,June,2018
OD8179,Vinne,5,8,2,2018-05-12,1,1754,0.21,491.12,0,May,2018
OD8182,Komal,5,14,14,2018-12-03,1,1852,0.25,129.64,0,December,2018
OD8185,Hafiz,6,16,19,2015-04-08,1,621,0.1,124.2,0,April,2015
OD8188,Hafiz,4,17,21,2018-08-09,1,1603,0.11,625.17,0,August,2018
OD8189,Aditi,1,13,0,2016-05-03,1,2471,0.14,444.78,0,May,2016
OD8190,Yusuf,5,14,6,2018-12-11,1,1107,0.12,88.56,0,December,2018
OD8191,Arutra,3,0,7,2016-12-01,1,1495,0.13,313.95,0,December,2016
OD8193,Ravi,2,9,15,2017-06-12,1,1716,0.34,308.88,0,June,2017
OD8194,Sabeela,4,17,19,2017-07-11,1,795,0.22,39.75,0,July,2017
OD8195,Sheeba,3,7,0,2015-02-03,1,2400,0.29,792.0,0,February,2015
OD8196,Peer,2,10,9,2018-09-09,1,2110,0.29,675.2,0,September,2018
OD8197,Muneer,4,12,13,2018-09-09,1,1565,0.35,187.8,0,September,2018
OD8199,Suresh,6,16,17,2018-04-11,1,2227,0.35,556.75,0,April,2018
OD8200,Arutra,4,12,0,2018-04-12,1,2480,0.3,744.0,0,April,2018
OD8203,Surya,4,11,0,2015-02-12,1,1556,0.22,466.8,0,February,2015
OD8206,Rumaiza,4,11,22,2015-05-12,1,1915,0.31,383.0,0,May,2015
OD8210,Ramesh,1,21,13,2015-05-12,1,1940,0.33,659.6,0,May,2015
OD8211,Sudeep,3,20,12,2018-02-12,1,692,0.31,235.28,0,February,2018
OD8212,Suresh,3,7,0,2016-12-01,1,859,0.1,266.29,0,December,2016
OD8214,Alan,2,15,16,2017-05-11,1,871,0.21,113.23,0,May,2017
OD8215,Verma,4,17,19,2017-01-09,1,2435,0.22,681.8,0,January,2017
OD8217,Sheeba,2,4,7,2016-12-01,1,605,0.19,242.0,0,December,2016
OD8219,Sundar,1,21,19,2015-07-09,1,2478,0.27,619.5,0,July,2015
OD8221,Shree,4,17,21,2016-12-01,1,1811,0.21,760.62,0,December,2016
OD8222,Veena,6,16,9,2017-09-10,1,2155,0.14,581.85,0,September,2017
OD8225,Ramesh,3,7,15,2018-02-11,1,2422,0.19,1041.46,0,February,2018
OD8228,Sundar,1,13,0,2016-07-09,1,964,0.25,424.16,0,July,2016
OD8229,Verma,3,20,17,2016-05-03,1,1307,0.2,548.94,0,May,2016
OD8230,Ravi,6,6,5,2018-09-09,1,1009,0.18,70.63,0,September,2018
OD8231,Arutra,5,22,9,2015-07-09,1,2220,0.11,310.8,0,July,2015
OD8233,Vince,0,2,7,2015-02-12,3,973,0.15,243.25,0,February,2015
OD8235,Hafiz,6,5,3,2015-04-04,3,983,0.22,403.03,0,April,2015
OD8239,Vince,5,8,14,2017-12-09,3,1772,0.22,708.8,0,December,2017
OD8249,Hafiz,0,2,5,2015-07-04,3,2156,0.2,754.6,0,July,2015
OD8254,Veronica,3,7,7,2016-12-11,3,1784,0.1,588.72,0,December,2016
OD8256,Shah,6,16,14,2015-01-07,3,2150,0.17,602.0,0,January,2015
OD8257,Hussain,6,5,0,2018-03-11,3,508,0.2,45.72,0,March,2018
OD8259,Adavan,0,2,22,2018-04-06,3,2189,0.15,350.24,0,April,2018
OD8263,Peer,2,4,14,2017-04-10,3,1319,0.25,197.85,0,April,2017
OD8266,Amrish,6,6,16,2017-04-01,3,1814,0.16,253.96,0,April,2017
OD8267,Vinne,4,19,8,2018-11-12,3,1336,0.15,561.12,0,November,2018
OD8272,Amrish,0,3,8,2017-10-09,3,1944,0.22,505.44,0,October,2017
OD8275,Yusuf,2,15,22,2015-01-11,3,2013,0.17,442.86,0,January,2015
OD8276,Arvind,0,1,5,2018-09-11,4,1656,0.14,579.6,0,September,2018
OD8277,Alan,2,9,0,2015-03-04,4,2209,0.1,706.88,0,March,2015
OD8280,Esther,5,14,7,2018-08-10,4,868,0.21,260.4,0,August,2018
OD8281,Amy,1,13,16,2017-09-02,4,671,0.25,201.3,0,September,2017
OD8282,Verma,1,21,21,2018-09-03,4,521,0.24,182.35,0,September,2018
OD8283,Veena,4,11,5,2016-03-09,4,1715,0.25,343.0,0,March,2016
OD8286,Veena,6,16,5,2017-10-01,4,835,0.2,334.0,0,October,2017
OD8287,Surya,4,11,14,2015-06-04,4,2259,0.11,971.37,0,June,2015
OD8289,Ridhesh,4,17,20,2015-03-04,4,1900,0.23,437.0,0,March,2015
OD8292,Yadav,0,2,14,2016-05-12,4,2493,0.19,1022.13,0,May,2016
OD8294,Amrish,4,11,11,2017-09-02,4,1500,0.35,360.0,0,September,2017
OD8295,Ramesh,5,22,15,2017-07-11,4,1259,0.17,239.21,0,July,2017
OD8297,Sudeep,2,4,10,2017-07-08,4,764,0.29,183.36,0,July,2017
OD8300,Surya,6,6,6,2018-09-09,4,1519,0.13,592.41,0,September,2018
OD8301,Sudeep,3,7,7,2016-08-12,4,1253,0.13,451.08,0,August,2016
OD8302,Veena,5,14,8,2018-08-10,4,1272,0.18,508.8,0,August,2018
OD8304,Sheeba,0,2,6,2017-09-01,4,1174,0.11,457.86,0,September,2017
OD8308,Shree,1,21,3,2018-03-06,4,1366,0.15,368.82,0,March,2018
OD8309,Sudha,2,10,1,2018-11-07,4,1015,0.15,436.45,0,November,2018
OD8310,Verma,4,19,9,2016-03-09,4,2182,0.31,414.58,0,March,2016
OD8311,Sudha,4,19,9,2018-12-10,4,2092,0.25,732.2,0,December,2018
OD8312,Yadav,6,5,15,2018-02-03,4,1730,0.31,86.5,0,February,2018
OD8318,Peer,3,18,11,2017-05-09,4,1647,0.13,214.11,0,May,2017
OD8322,Malik,6,6,23,2018-03-06,4,1514,0.19,181.68,0,March,2018
OD8323,Sabeela,4,19,20,2018-05-10,4,1199,0.35,515.57,0,May,2018
OD8324,James,2,4,22,2018-02-12,4,1586,0.11,570.96,0,February,2018
OD8325,Shah,2,15,22,2018-08-10,4,660,0.18,118.8,0,August,2018
OD8327,Peer,6,5,13,2018-02-02,4,1246,0.18,373.8,0,February,2018
OD8338,Vidya,4,11,23,2018-02-12,4,1109,0.18,432.51,0,February,2018
OD8339,Mathew,2,10,14,2017-01-03,4,1156,0.11,184.96,0,January,2017
OD8341,Hafiz,3,0,10,2017-02-12,4,2318,0.31,370.88,0,February,2017
OD8346,Sudeep,5,14,6,2016-01-05,4,1788,0.14,625.8,0,January,2016
OD8347,Willams,3,0,23,2018-02-03,4,1907,0.2,362.33,0,February,2018
OD8359,Krithika,1,13,1,2015-12-04,4,1554,0.33,699.3,0,December,2015
OD8366,Akash,2,10,21,2018-04-05,4,1676,0.24,636.88,0,April,2018
OD8368,Jackson,4,11,6,2018-05-02,4,2413,0.28,1037.59,0,May,2018
OD8370,Jonas,5,8,13,2018-12-11,4,599,0.29,227.62,0,December,2018
OD8372,Willams,0,1,21,2018-11-07,4,1384,0.3,525.92,0,November,2018
OD8374,Krithika,2,15,14,2018-02-12,4,1504,0.12,210.56,0,February,2018
OD8377,Malik,3,18,22,2017-09-01,4,1757,0.35,105.42,0,September,2017
OD8380,Ravi,5,14,0,2015-12-04,4,1200,0.26,240.0,0,December,2015
OD8384,Mathew,6,6,22,2015-07-09,0,983,0.31,167.11,0,July,2015
OD8392,Yadav,6,5,3,2017-02-09,0,620,0.27,117.8,0,February,2017
OD8397,Ramesh,2,9,0,2016-02-11,1,821,0.25,229.88,0,February,2016
OD8398,James,1,13,16,2018-01-12,1,1086,0.23,184.62,0,January,2018
OD8401,Vidya,0,2,1,2015-09-09,1,2133,0.24,767.88,0,September,2015
OD8404,Amy,6,6,16,2015-06-04,1,1869,0.27,616.77,0,June,2015
OD8408,Harish,2,4,18,2018-02-04,3,781,0.16,101.53,0,February,2018
OD8411,Vince,2,15,16,2018-02-10,3,1565,0.12,641.65,0,February,2018
OD8412,Sudha,4,17,18,2018-02-10,3,704,0.22,70.4,0,February,2018
OD8413,Yusuf,5,8,10,2018-02-10,3,901,0.29,45.05,0,February,2018
OD8414,Sabeela,0,3,10,2018-02-10,3,2229,0.24,334.35,0,February,2018
OD8415,Aditi,3,18,17,2018-09-05,4,990,0.3,386.1,0,September,2018
OD8417,Veronica,6,5,21,2015-08-02,4,1624,0.3,276.08,0,August,2015
OD8421,Esther,2,10,17,2018-08-07,4,1787,0.15,696.93,0,August,2018
OD8422,Komal,5,14,22,2018-05-12,4,1583,0.29,253.28,0,May,2018
OD8424,Vinne,4,19,20,2018-08-06,4,1341,0.3,187.74,0,August,2018
OD8425,Vidya,0,2,19,2018-11-06,4,2030,0.23,487.2,0,November,2018
OD8430,Vinne,0,3,21,2017-12-11,4,912,0.28,328.32,0,December,2017
OD8432,Rumaiza,1,13,17,2017-11-12,4,966,0.21,86.94,0,November,2017
OD8434,Komal,2,10,5,2018-03-11,4,633,0.17,50.64,0,March,2018
OD8442,Sudha,6,16,14,2017-11-03,1,917,0.32,192.57,0,November,2017
OD8446,Ridhesh,1,21,0,2017-05-02,3,589,0.25,212.04,0,May,2017
OD8447,Kumar,5,22,3,2017-05-02,3,2376,0.3,926.64,0,May,2017
OD8448,Sundar,4,11,0,2017-01-12,4,819,0.27,303.03,0,January,2017
OD8450,Mathew,6,5,23,2017-04-07,4,1997,0.28,299.55,0,April,2017
OD8453,Ravi,5,22,22,2018-12-11,4,2110,0.29,611.9,0,December,2018
OD8454,Esther,6,5,15,2018-12-11,4,2408,0.32,192.64,0,December,2018
OD8455,Arvind,3,20,17,2015-10-10,4,2006,0.25,421.26,0,October,2015
OD8456,Sudeep,2,9,3,2018-02-09,4,918,0.35,229.5,0,February,2018
OD8458,Surya,2,15,14,2017-12-09,4,1186,0.26,59.3,0,December,2017
OD8459,Mathew,0,2,7,2018-11-09,4,1417,0.3,481.78,0,November,2018
OD8463,Komal,1,21,1,2016-09-08,0,802,0.1,296.74,0,September,2016
OD8466,Willams,2,10,2,2017-12-06,0,2034,0.32,488.16,0,December,2017
OD8470,Muneer,0,3,10,2018-03-02,0,2238,0.27,783.3,0,March,2018
OD8472,Ramesh,3,20,1,2017-12-06,0,1678,0.23,453.06,0,December,2017
OD8476,Arutra,2,9,2,2017-09-09,0,1146,0.15,481.32,0,September,2017
OD8478,Roshan,3,7,17,2018-04-03,0,502,0.34,50.2,0,April,2018
OD8480,Arutra,3,7,1,2016-02-08,1,1224,0.12,208.08,0,February,2016
OD8481,Hussain,4,19,4,2018-12-01,1,1231,0.1,381.61,0,December,2018
OD8482,Adavan,6,16,2,2017-04-04,1,1947,0.19,525.69,0,April,2017
OD8484,Roshan,6,5,23,2016-04-06,1,596,0.25,214.56,0,April,2016
OD8485,Yusuf,5,14,14,2018-03-10,1,1149,0.18,344.7,0,March,2018
OD8486,Aditi,6,5,7,2018-03-09,1,1516,0.31,379.0,0,March,2018
OD8487,Vinne,4,11,17,2018-03-09,1,1158,0.1,138.96,0,March,2018
OD8490,Ramesh,2,9,10,2018-02-11,1,694,0.18,229.02,0,February,2018
OD8493,Sheeba,6,16,6,2018-03-07,1,506,0.33,65.78,0,March,2018
OD8498,Roshan,1,21,14,2017-01-04,3,2044,0.27,531.44,0,January,2017
OD8503,Willams,1,13,21,2018-03-12,4,2344,0.13,586.0,0,March,2018
OD8505,Roshan,3,0,17,2018-02-11,4,1471,0.18,88.26,0,February,2018
OD8508,Sudeep,0,2,21,2018-11-11,4,1961,0.12,509.86,0,November,2018
OD8509,Yadav,1,13,21,2018-02-09,4,1590,0.24,699.6,0,February,2018
OD8511,Kumar,2,15,15,2016-01-12,4,1848,0.23,739.2,0,January,2016
OD8513,Haseena,6,16,23,2018-09-12,4,1280,0.16,537.6,0,September,2018
OD8518,James,5,8,23,2016-01-12,4,731,0.22,73.1,0,January,2016
OD8519,James,5,14,10,2016-11-05,4,1839,0.34,183.9,0,November,2016
OD8520,Jackson,5,8,14,2018-09-12,4,1123,0.26,325.67,0,September,2018
OD8523,Muneer,0,3,15,2015-07-09,0,858,0.1,188.76,0,July,2015
OD8526,Jackson,2,9,16,2015-12-09,0,1453,0.24,145.3,0,December,2015
OD8530,Veronica,2,4,17,2016-10-11,0,2124,0.14,892.08,0,October,2016
OD8532,Peer,1,21,20,2017-09-06,0,1880,0.11,319.6,0,September,2017
OD8533,Alan,4,17,7,2017-12-12,0,621,0.26,223.56,0,December,2017
OD8537,Malik,2,4,13,2018-09-07,0,1075,0.21,451.5,0,September,2018
OD8539,Arutra,6,16,14,2015-07-09,0,1567,0.31,438.76,0,July,2015
OD8540,Sudeep,5,14,23,2015-08-08,0,2215,0.2,110.75,0,August,2015
OD8545,Surya,5,8,4,2015-12-07,0,895,0.23,116.35,0,December,2015
OD8549,Verma,1,13,0,2015-01-03,0,1818,0.18,363.6,0,January,2015
OD8552,Jackson,4,19,22,2018-12-10,0,1863,0.22,130.41,0,December,2018
OD8556,Kumar,6,16,8,2018-11-05,0,861,0.34,198.03,0,November,2018
OD8559,Jackson,6,5,18,2017-03-09,0,1286,0.12,450.1,0,March,2017
OD8562,Jackson,2,9,20,2018-12-11,0,1187,0.13,249.27,0,December,2018
OD8568,Sudha,3,20,2,2016-01-09,1,811,0.28,210.86,0,January,2016
OD8569,Vidya,1,13,16,2018-04-10,1,730,0.17,138.7,0,April,2018
OD8570,Arvind,3,20,4,2018-11-03,1,1560,0.19,421.2,0,November,2018
OD8571,Krithika,4,17,1,2016-06-07,1,1502,0.29,570.76,0,June,2016
OD8575,Ridhesh,5,14,18,2016-01-09,1,1790,0.23,304.3,0,January,2016
OD8576,Jackson,2,15,3,2016-04-04,1,1926,0.24,231.12,0,April,2016
OD8577,Akash,4,11,12,2017-08-09,1,2210,0.14,950.3,0,August,2017
OD8578,Hafiz,2,15,13,2018-01-12,1,1491,0.12,298.2,0,January,2018
OD8582,Akash,3,20,6,2016-11-09,1,1253,0.27,288.19,0,November,2016
OD8587,Akash,2,15,10,2017-02-12,1,1435,0.23,172.2,0,February,2017
OD8588,Muneer,5,8,17,2015-09-11,1,1541,0.12,107.87,0,September,2015
OD8589,Krithika,5,8,14,2015-08-09,1,595,0.26,249.9,0,August,2015
OD8590,Jonas,2,4,12,2017-12-08,1,2216,0.2,199.44,0,December,2017
OD8592,Sundar,6,16,15,2016-06-09,1,2009,0.1,683.06,0,June,2016
OD8596,Kumar,0,2,17,2018-10-03,1,597,0.13,173.13,0,October,2018
OD8597,Sheeba,4,17,2,2016-05-04,1,1422,0.22,426.6,0,May,2016
OD8598,Akash,1,13,10,2018-10-03,1,1249,0.31,224.82,0,October,2018
OD8599,Verma,2,4,15,2016-04-10,1,1483,0.23,237.28,0,April,2016
OD8602,Shah,5,22,12,2016-05-04,1,689,0.26,282.49,0,May,2016
OD8604,Krithika,5,22,9,2017-06-05,1,540,0.17,129.6,0,June,2017
OD8605,Peer,2,4,17,2017-10-11,1,924,0.19,351.12,0,October,2017
OD8606,Hussain,0,1,17,2017-11-01,1,2101,0.12,315.15,0,November,2017
OD8612,Jackson,3,7,10,2017-03-11,1,1763,0.14,722.83,0,March,2017
OD8616,Sheeba,2,9,1,2018-11-03,1,1095,0.19,372.3,0,November,2018
OD8617,Jonas,2,9,0,2016-05-04,1,2237,0.27,559.25,0,May,2016
OD8626,Harish,1,13,12,2018-12-06,3,1689,0.22,253.35,0,December,2018
OD8628,Rumaiza,0,3,4,2017-08-04,3,864,0.12,43.2,0,August,2017
OD8630,Hafiz,6,5,22,2017-11-03,3,1353,0.13,311.19,0,November,2017
OD8632,Jonas,2,4,12,2016-05-09,3,1329,0.27,345.54,0,May,2016
OD8635,Hussain,6,6,14,2015-06-01,3,1504,0.23,616.64,0,June,2015
OD8636,Krithika,2,4,9,2017-04-08,3,1881,0.15,188.1,0,April,2017
OD8645,Ram,6,6,8,2018-07-10,3,1426,0.28,228.16,0,July,2018
OD8648,Roshan,0,1,5,2017-10-11,4,828,0.2,215.28,0,October,2017
OD8649,Shah,2,4,8,2018-06-06,4,2136,0.27,427.2,0,June,2018
OD8654,Amy,1,21,2,2018-06-10,4,2132,0.13,703.56,0,June,2018
OD8656,Anu,0,2,17,2016-03-11,4,1773,0.22,478.71,0,March,2016
OD8660,Sundar,2,10,10,2016-06-09,4,1896,0.27,189.6,0,June,2016
OD8665,Veena,3,7,17,2018-08-07,4,1135,0.31,147.55,0,August,2018
OD8668,Surya,0,3,5,2016-03-05,4,624,0.21,274.56,0,March,2016
OD8669,Vinne,6,5,16,2015-05-11,4,1157,0.22,242.97,0,May,2015
OD8671,Alan,0,1,7,2018-06-11,4,1919,0.29,767.6,0,June,2018
OD8672,Anu,2,4,15,2018-01-12,4,2263,0.19,950.46,0,January,2018
OD8673,Kumar,0,3,13,2015-11-10,4,613,0.31,263.59,0,November,2015
OD8674,Jackson,4,17,4,2015-09-07,4,1764,0.15,617.4,0,September,2015
OD8676,Amrish,1,21,2,2018-10-02,4,685,0.23,219.2,0,October,2018
OD8679,Shree,4,12,8,2016-05-01,4,508,0.28,76.2,0,May,2016
OD8681,Shah,1,21,14,2015-08-04,4,1659,0.34,282.03,0,August,2015
OD8682,Suresh,6,6,19,2015-06-07,4,1645,0.12,493.5,0,June,2015
OD8683,Arutra,4,17,17,2018-10-11,4,558,0.19,50.22,0,October,2018
OD8684,Sharon,2,4,0,2016-03-09,4,1244,0.23,87.08,0,March,2016
OD8686,Sheeba,2,10,4,2018-06-11,4,1424,0.1,583.84,0,June,2018
OD8688,James,3,7,11,2017-09-10,4,846,0.17,118.44,0,September,2017
OD8690,Jonas,1,13,7,2017-08-08,4,570,0.17,142.5,0,August,2017
OD8692,Hussain,5,14,18,2017-03-10,4,1274,0.2,407.68,0,March,2017
OD8694,Roshan,4,12,11,2017-07-11,4,2454,0.23,588.96,0,July,2017
OD8699,Malik,2,9,22,2016-01-08,4,1423,0.24,640.35,0,January,2016
OD8700,Roshan,2,15,18,2015-10-10,4,684,0.16,88.92,0,October,2015
OD8702,Vinne,3,0,17,2016-01-12,4,1537,0.26,599.43,0,January,2016
OD8705,Krithika,1,13,16,2018-05-11,0,720,0.27,50.4,0,May,2018
OD8707,Yadav,6,6,0,2018-01-01,0,2045,0.29,879.35,0,January,2018
OD8711,Sabeela,5,8,23,2018-05-11,0,1069,0.2,406.22,0,May,2018
OD8714,Verma,5,22,5,2016-05-12,0,704,0.21,133.76,0,May,2016
OD8717,Verma,2,15,17,2015-03-05,0,1407,0.1,337.68,0,March,2015
OD8718,Esther,4,11,9,2018-05-11,0,957,0.25,114.84,0,May,2018
OD8722,Krithika,1,13,6,2015-07-09,0,1293,0.2,155.16,0,July,2015
OD8726,Sharon,1,13,23,2018-02-07,0,2440,0.34,756.4,0,February,2018
OD8728,Suresh,4,19,8,2018-05-08,0,1271,0.12,394.01,0,May,2018
OD8729,Mathew,5,8,7,2015-07-09,0,1375,0.27,398.75,0,July,2015
OD8730,Amrish,6,5,8,2018-02-07,0,1631,0.12,342.51,0,February,2018
OD8731,Shree,1,13,8,2015-03-09,0,1062,0.17,329.22,0,March,2015
